Student_ID,Age,Gender,Grade,Section,Average_Score,Math_Score,Science_Score,Language_Score,Exam_Attendance,Assignments_Completed,Failed_Subjects,Attendance_Percentage,Days_Absent,Late_Coming,Participation_in_Activities,Disciplinary_Actions,Homework_Completion,Class_Engagement,Parent_Education_Level,Family_Income,Siblings_in_School,Parental_Involvement,Dropout_Risk
1441,10,Male,10,A,50.33,22.93,49.8,57.17,1,17,2,51.34,40,12,5,2,58.03,Medium,High School,8616,2,High,High
1442,11,Male,7,D,63.4,25.17,82.75,21.65,1,3,1,70.53,40,16,6,1,80.43,Medium,High School,5575,0,Low,High
1443,13,Female,7,C,54.22,73.81,85.85,34.47,1,8,0,78.78,18,15,1,0,58.87,High,Graduate,8957,0,Medium,Low
1444,12,Male,7,C,65.41,52.56,70.3,33.5,1,7,1,70.26,16,15,8,4,65.69,High,Graduate,7633,0,Low,High
1445,12,Female,11,A,43.01,59.53,77.13,58.51,1,6,2,85.72,6,7,2,3,71.68,Low,Post-Graduate,2355,1,High,High
1446,10,Female,10,A,77.75,47.47,33.96,30.65,1,12,2,61.08,45,12,8,2,52.69,Low,Graduate,2361,2,High,High
1447,17,Other,10,C,33.9,40.29,49.81,98.17,1,11,1,63.13,31,12,5,4,64.84,Medium,Graduate,6437,1,High,High
1448,17,Female,9,B,55.3,48.66,62.77,90.95,1,11,3,75.36,38,16,6,0,61.29,Medium,Illiterate,4284,3,High,High
1449,15,Male,10,A,42.53,35.47,98.7,37.95,1,12,2,83.22,24,7,8,1,71.49,High,Illiterate,2028,0,Medium,High
1450,13,Female,9,C,81.1,74.3,83.94,38.74,1,18,2,56.52,24,9,1,3,99.9,Medium,Graduate,2756,2,Low,High
1451,17,Female,6,A,91.86,28.14,35.41,95.79,1,3,0,65.01,16,19,9,0,99.9,Medium,Post-Graduate,6590,0,Low,High
1452,14,Other,9,A,35.52,61.35,48.19,43.96,1,1,3,64.05,10,7,7,2,59.16,Medium,High School,8092,3,Medium,High
1453,17,Male,7,D,84.95,58.15,37.35,53.86,1,12,0,74.21,19,5,2,1,85.81,Low,Post-Graduate,6454,1,High,High
1454,12,Male,8,D,92.7,44.15,32.18,76.12,1,10,2,98.21,35,7,1,4,94.58,Low,Graduate,3571,0,Medium,High
1455,10,Other,8,B,98.18,28.18,29.6,47.52,1,6,0,69.55,37,15,7,1,76.01,Low,Graduate,2746,2,Medium,High
1456,14,Male,11,A,70.56,76.27,97.26,92.2,1,8,3,92.94,5,11,0,2,86.99,High,Graduate,3474,3,Medium,High
1457,15,Female,7,C,52.92,65.56,92.53,67.12,1,6,1,70.03,40,18,1,3,70.74,High,Graduate,4400,1,Low,High
1458,13,Male,9,C,52.54,84.76,58.66,65.38,0,2,1,66.18,43,18,3,4,79.95,Medium,Graduate,8348,1,Medium,High
1459,15,Male,7,A,56.53,38.84,63.88,64.34,1,2,1,54.58,2,1,7,0,73.07,High,Graduate,5029,0,Medium,High
1460,12,Male,11,A,72.89,83.33,87.09,28.96,1,0,2,85.5,40,8,4,2,65.11,Low,Graduate,7879,1,Medium,High
1461,14,Male,10,B,64.32,43.36,71.91,83.24,1,0,3,64.43,44,17,0,2,57.35,Medium,Post-Graduate,2412,3,High,High
1462,14,Female,9,B,75.75,29.01,78.61,65.77,1,19,0,85.05,26,19,9,4,64.58,Medium,Illiterate,5718,2,High,Low
1463,14,Other,7,B,32.75,30.79,83.29,24.28,1,13,3,68.28,2,3,8,1,94.04,High,Graduate,7869,0,Low,High
1464,12,Male,10,C,37.41,37.68,58.64,88.03,1,1,3,50.79,9,2,5,3,95.08,High,High School,3248,0,High,High
1465,12,Female,11,D,98.36,74.59,97.98,78.36,0,10,0,57.9,9,10,1,1,93.06,Medium,High School,6357,0,Low,High
1466,15,Male,10,B,99.68,39.52,70.27,43.11,1,9,3,88.87,30,8,6,4,64.61,High,Illiterate,4140,0,Medium,High
1467,11,Female,9,C,82.27,68.31,70.68,42.88,1,14,3,60.84,5,16,0,4,94.69,Low,Graduate,6723,3,High,High
1468,15,Male,11,B,47.95,40.52,31.28,60.38,1,10,1,61.51,23,0,0,2,57.98,High,Graduate,2720,3,Medium,High
1469,13,Other,11,C,96.74,49.22,99.02,20.58,1,7,0,66.67,37,16,8,3,92.9,High,Graduate,3574,3,Medium,High
1470,10,Female,11,A,44.96,91.18,25.66,84.77,1,0,0,59.23,47,4,2,2,63.74,Medium,Graduate,3871,1,Medium,High
1471,14,Female,6,C,81.2,60.03,98.85,95.36,1,5,1,76.93,14,17,7,2,82.67,High,Graduate,6986,2,High,Low
1472,11,Female,11,A,38.07,68.02,92.85,55.73,1,19,3,75.71,14,5,4,2,87.6,High,Post-Graduate,2925,2,Medium,High
1473,10,Female,6,C,75.42,35.14,88.51,62.93,1,7,3,81.58,2,18,1,0,53.87,Medium,High School,5643,3,Medium,High
1474,11,Other,10,D,83.17,30.52,73.89,84.78,1,18,0,98.34,33,15,1,2,64.46,Medium,Illiterate,6941,3,High,Low
1475,17,Female,6,C,90.17,53.05,68.71,42.21,1,16,1,55.98,46,9,4,3,81.42,High,Graduate,8651,3,Medium,High
1476,17,Other,10,A,81.4,88.43,99.73,59.34,1,13,1,69.22,18,16,1,1,80.02,Medium,High School,7588,0,Medium,High
1477,16,Female,6,D,94.64,39.27,97.92,28.88,1,3,2,74.98,29,6,2,4,94.35,Medium,Graduate,2066,1,Medium,High
1478,17,Male,10,C,66.46,69.74,84.95,76.15,1,1,1,95.2,33,3,9,2,82.47,Medium,High School,5077,2,High,Low
1479,15,Female,10,C,77.42,89.77,26.95,83.43,1,15,3,81.63,20,14,8,4,60.21,Medium,Illiterate,7634,0,Low,High
1480,17,Male,11,B,55.87,94.75,49.77,25.35,1,19,0,71.09,2,11,5,2,89.09,High,High School,2745,0,Medium,High
1481,12,Female,11,D,30.73,99.5,89.27,90.59,1,1,0,52.58,32,15,8,0,97.91,High,Graduate,7352,0,Low,High
1482,14,Female,10,A,82.97,81.04,76.2,49.96,1,10,1,87.89,16,18,6,0,82.53,Low,Graduate,4334,1,Medium,Low
1483,15,Female,11,D,90.89,26.0,29.76,93.78,1,13,3,77.89,33,12,0,2,73.29,High,High School,4107,1,Medium,High
1484,10,Male,10,A,42.17,89.72,47.86,92.01,1,17,3,83.81,39,19,1,4,90.44,Low,High School,8172,2,High,High
1485,16,Male,11,B,32.0,90.85,21.55,83.27,1,9,2,65.87,47,1,8,2,72.83,High,Graduate,4555,1,Medium,High
1486,16,Female,8,B,41.52,64.58,91.42,86.41,1,11,1,62.85,33,18,2,1,57.57,Medium,High School,3749,2,Low,High
1487,16,Other,6,A,92.67,25.39,79.76,43.15,1,10,3,81.7,18,10,7,2,54.09,Low,High School,6416,0,Medium,High
1488,10,Male,10,A,50.69,58.13,54.87,49.38,1,8,1,71.17,0,18,6,4,69.87,High,Graduate,6750,1,High,High
1489,10,Male,7,A,46.36,36.86,80.83,39.2,1,15,3,67.55,6,17,5,2,85.52,Medium,High School,5881,1,Medium,High
1490,10,Female,11,B,31.02,55.37,94.67,48.36,1,7,2,60.59,21,16,9,4,84.76,High,High School,5802,2,Medium,High
1491,10,Female,11,D,50.79,77.93,42.39,64.95,1,4,2,70.34,32,19,7,2,76.59,Medium,High School,4124,2,Low,High
1492,16,Male,9,B,80.09,73.4,42.87,89.12,1,14,1,96.7,36,7,7,2,71.88,Medium,Post-Graduate,3098,0,Medium,Low
1493,16,Male,7,C,97.14,82.4,58.61,63.77,1,14,3,55.47,49,7,9,0,83.07,High,High School,9497,1,Low,High
1494,11,Male,7,B,51.89,58.12,76.55,75.73,1,16,2,58.13,5,7,7,3,98.0,Medium,Post-Graduate,9963,3,Medium,High
1495,15,Other,8,C,46.85,60.86,99.44,30.86,1,1,0,80.27,2,13,0,2,64.45,High,High School,6154,2,Medium,High
1496,14,Male,6,C,92.16,94.86,33.03,95.17,1,12,1,62.03,49,2,6,4,78.04,High,High School,4840,0,Medium,High
1497,17,Male,8,B,89.68,70.49,47.37,66.65,1,10,0,93.58,34,4,7,3,92.25,High,Post-Graduate,3783,0,Medium,Low
1498,17,Male,6,B,52.97,79.8,49.08,82.06,1,0,3,92.53,15,8,1,3,62.98,Medium,Graduate,6102,0,Low,High
1499,12,Male,10,B,34.82,73.16,78.07,99.89,1,8,2,70.99,46,19,3,1,62.96,Medium,High School,6159,1,Medium,High
1500,16,Female,8,D,99.44,71.24,90.93,88.78,1,3,0,84.02,25,6,5,1,94.11,Low,High School,8296,3,Medium,Low
1501,12,Male,9,B,77.65,93.08,34.7,60.35,1,15,3,88.81,33,5,3,2,98.09,Low,High School,5425,3,Medium,High
1502,15,Male,6,A,94.86,48.52,77.09,89.44,1,15,2,66.53,34,12,1,4,84.24,Low,Graduate,7262,3,Medium,High
1503,15,Female,8,B,53.93,54.22,92.77,72.71,1,2,1,65.91,36,6,1,2,82.23,High,High School,7117,1,Low,High
1504,12,Male,9,C,75.34,50.38,29.7,78.4,1,17,2,50.14,39,7,1,4,76.33,Medium,Illiterate,9522,0,Medium,High
1505,16,Male,7,D,77.21,81.22,70.8,70.98,1,6,1,61.75,40,2,1,3,89.07,Medium,High School,3741,3,Medium,High
1506,12,Female,11,D,91.1,89.47,36.19,43.01,1,9,2,84.07,42,15,6,0,98.27,Medium,High School,6627,3,Low,High
1507,17,Female,10,C,99.51,48.6,55.29,46.76,0,9,2,72.14,45,15,8,2,69.16,High,Post-Graduate,3279,0,Low,High
1508,11,Other,10,D,37.61,31.39,30.14,64.67,1,6,0,81.54,4,19,9,3,64.61,High,High School,7870,3,High,High
1509,17,Female,7,D,74.18,59.53,74.69,89.93,1,0,0,61.29,49,9,8,2,98.67,Medium,Graduate,3340,2,Medium,High
1510,13,Female,8,A,53.55,98.75,52.11,56.2,1,16,1,80.47,17,5,5,4,75.31,High,Graduate,8638,0,High,Low
1511,16,Male,11,A,86.82,36.29,65.38,63.25,1,19,1,62.23,48,18,9,2,58.71,High,Graduate,5996,1,High,High
1512,16,Female,7,D,82.79,56.16,61.88,49.53,1,4,0,85.3,40,5,2,0,94.05,Medium,High School,3075,1,High,Low
1513,14,Female,9,B,92.48,41.71,75.52,21.45,1,10,1,57.83,23,17,6,2,55.23,Medium,High School,4975,1,Medium,High
1514,10,Female,11,D,54.06,93.81,91.65,71.48,1,1,1,64.47,29,19,7,3,75.91,Low,Illiterate,8762,2,Medium,High
1515,13,Female,6,A,42.92,64.07,42.38,65.27,0,9,3,60.32,14,13,8,3,87.94,High,Illiterate,4236,1,Medium,High
1516,15,Male,8,D,31.53,66.3,67.61,98.26,1,13,0,51.27,17,5,3,3,93.96,Low,High School,9985,2,High,High
1517,16,Female,11,B,47.89,20.66,65.9,60.64,1,5,2,95.6,15,16,4,0,54.1,High,Graduate,5244,0,High,High
1518,12,Female,6,B,55.7,72.22,45.21,62.8,1,1,1,53.78,17,18,0,0,83.91,High,Graduate,6708,1,Low,High
1519,13,Other,7,A,96.22,44.51,59.97,42.58,1,6,1,70.76,26,15,4,0,90.4,Medium,High School,3246,2,High,High
1520,14,Male,10,D,64.4,61.07,23.24,27.97,1,9,2,67.71,0,18,9,1,81.18,Medium,High School,6196,3,High,High
1521,15,Male,11,A,68.95,62.49,54.15,76.61,1,17,1,59.12,10,15,6,3,62.8,Medium,High School,9569,3,Low,High
1522,10,Male,11,C,91.61,67.38,41.64,84.67,1,0,3,72.22,38,5,1,3,84.03,High,High School,5160,0,Low,High
1523,10,Female,6,A,91.95,85.88,89.12,89.58,1,11,0,75.19,9,4,4,0,95.28,High,Graduate,3209,1,Low,Low
1524,14,Male,6,A,66.95,43.91,48.62,52.34,0,3,0,63.32,8,6,8,1,96.45,High,Graduate,4329,1,Low,High
1525,14,Male,10,A,37.96,40.49,35.38,76.29,1,0,3,76.31,38,8,2,1,85.59,Medium,Graduate,2272,1,Low,High
1526,12,Other,6,D,48.94,83.66,62.37,41.02,1,13,3,82.11,16,19,1,0,61.35,Low,Graduate,4770,3,High,High
1527,16,Male,6,C,61.98,77.5,84.88,40.22,1,8,3,76.02,34,16,4,1,61.04,Low,Graduate,8293,2,Medium,High
1528,10,Female,11,D,82.58,38.05,48.32,99.66,1,9,3,94.9,34,2,8,0,68.21,High,Graduate,4139,3,Medium,High
1529,15,Male,10,B,79.82,20.07,87.75,87.96,1,11,1,56.86,9,1,9,3,59.46,Medium,High School,9457,0,Low,High
1530,13,Female,10,C,74.99,73.27,46.09,40.5,1,13,1,91.95,32,3,3,2,61.76,Low,Illiterate,7153,2,Medium,Low
1531,15,Female,11,A,91.62,32.57,78.85,54.67,0,11,0,57.28,14,19,0,3,61.08,Medium,Post-Graduate,4173,2,Medium,High
1532,11,Other,7,A,86.19,96.56,29.22,65.2,1,19,2,71.5,8,11,5,3,55.05,High,High School,5301,3,Low,High
1533,11,Other,7,A,98.75,68.35,24.98,21.04,1,1,0,57.65,8,2,8,4,76.45,High,Graduate,4333,1,Low,High
1534,14,Male,11,D,92.24,87.97,79.01,96.74,1,2,2,80.23,26,9,3,3,63.9,High,Illiterate,3521,0,High,High
1535,12,Male,6,B,43.7,84.45,49.47,28.7,1,12,2,67.28,21,13,8,4,99.72,Medium,Graduate,8835,1,Medium,High
1536,11,Male,8,C,34.03,64.62,51.44,85.38,1,5,2,72.6,38,8,6,1,70.97,Medium,High School,2653,2,Medium,High
1537,10,Female,7,C,59.02,55.07,65.93,98.07,1,16,2,58.2,41,10,0,0,81.79,Medium,Graduate,9748,2,Medium,High
1538,15,Female,7,D,73.23,59.74,98.95,76.34,1,15,2,73.67,44,19,5,1,97.5,Medium,High School,4345,0,High,High
1539,15,Female,11,B,75.02,84.24,33.72,97.34,1,4,3,86.81,31,7,1,1,89.77,Medium,Post-Graduate,5356,3,Medium,High
1540,14,Female,11,C,48.73,71.24,43.99,21.58,1,17,2,96.72,39,8,7,2,90.68,High,Graduate,2353,1,Medium,High
1541,16,Male,8,D,90.19,36.46,71.9,48.36,1,3,1,64.21,16,5,6,0,96.86,High,High School,5582,1,Medium,High
1542,16,Female,8,B,53.05,68.75,76.08,58.12,1,14,3,71.7,0,5,6,2,92.34,Medium,High School,6230,3,Medium,High
1543,13,Other,10,B,94.34,52.37,76.49,82.64,1,12,3,89.14,45,8,3,2,94.64,Low,Graduate,3972,3,High,High
1544,14,Male,11,C,63.01,24.9,67.63,72.36,1,13,0,77.89,46,12,0,2,95.59,Medium,High School,9542,2,Medium,Low
1545,17,Female,7,C,30.73,50.5,67.06,78.88,1,8,3,86.99,13,19,6,3,74.69,High,Illiterate,5278,2,Medium,High
1546,13,Male,9,B,41.34,38.21,31.85,31.57,1,7,0,89.25,30,5,4,1,58.0,Medium,High School,8317,2,Low,High
1547,17,Female,9,C,37.16,87.09,86.77,87.58,1,13,1,86.68,7,14,4,0,91.58,High,Graduate,9360,1,Low,High
1548,16,Female,6,D,33.08,28.4,20.71,85.78,1,6,1,97.6,12,8,8,3,92.11,High,Post-Graduate,2263,3,High,High
1549,14,Male,7,B,79.98,48.85,53.41,81.51,1,2,3,86.58,4,10,2,2,79.04,Medium,Post-Graduate,3719,1,Medium,High
1550,17,Male,9,C,43.46,75.64,37.23,85.44,1,3,2,55.96,27,19,4,2,88.99,Medium,High School,2016,2,Medium,High
1551,14,Male,7,C,88.7,91.79,28.35,37.09,1,16,3,90.06,3,16,9,2,95.67,High,High School,6343,0,Medium,High
1552,14,Female,11,D,48.51,46.83,45.56,31.22,1,8,3,54.46,47,1,1,2,76.65,Low,High School,6363,1,Low,High
1553,16,Female,7,C,32.26,68.52,72.57,91.6,1,10,0,69.85,28,18,4,4,76.43,Low,Illiterate,6150,2,Medium,High
1554,13,Male,9,C,87.45,49.89,59.77,96.56,1,0,2,67.56,41,15,4,4,95.25,High,Graduate,9249,3,Medium,High
1555,13,Female,7,C,62.63,36.23,89.88,53.94,1,11,1,57.83,43,12,1,2,77.21,Medium,Illiterate,2089,2,Low,High
1556,14,Female,8,A,71.97,46.06,67.97,55.76,1,6,2,55.37,10,1,8,4,90.93,Medium,Post-Graduate,5197,0,Medium,High
1557,11,Male,6,D,53.54,70.87,40.25,79.28,1,8,3,64.47,31,10,2,0,91.54,High,High School,6604,0,Medium,High
1558,12,Male,10,D,33.22,77.31,61.22,59.6,1,2,2,84.32,42,12,0,2,65.94,Low,Graduate,8851,1,Medium,High
1559,16,Female,9,A,55.91,49.65,38.19,45.08,1,10,0,60.29,13,6,3,4,99.88,Low,Post-Graduate,8753,2,Medium,High
1560,12,Other,11,D,66.28,32.2,34.29,35.21,1,9,0,98.51,2,12,3,4,91.99,Medium,High School,7851,0,Low,Low
1561,12,Male,10,C,30.82,31.16,96.4,21.81,1,18,0,50.26,6,18,4,1,86.69,Medium,Graduate,7761,1,Low,High
1562,13,Male,6,C,70.2,85.01,57.44,67.02,1,0,2,78.45,27,11,2,1,69.31,Medium,High School,3410,0,Medium,High
1563,13,Male,8,C,92.51,72.26,72.1,31.37,1,13,2,77.94,45,7,7,0,58.33,Low,Graduate,7129,1,Low,High
1564,11,Female,8,D,45.25,78.24,89.87,88.67,1,7,1,63.71,45,4,6,2,67.04,Medium,High School,6886,0,Medium,High
1565,12,Male,8,D,94.87,59.06,45.77,98.63,1,6,1,79.77,32,16,0,1,54.48,Medium,Graduate,3320,3,Medium,Low
1566,12,Male,8,B,36.83,56.59,83.12,56.62,1,9,3,78.06,17,7,0,2,93.31,Medium,High School,9505,1,Medium,High
1567,14,Female,9,A,87.78,36.89,83.11,29.25,1,11,1,84.39,28,17,7,1,88.25,Medium,Graduate,5734,0,Medium,Low
1568,13,Female,9,D,88.82,33.47,85.92,66.64,1,18,1,93.66,20,10,4,2,62.0,Low,Graduate,2659,3,Low,Low
1569,12,Male,7,B,48.04,32.31,35.16,65.91,1,6,1,55.02,33,12,1,4,60.15,Low,Graduate,8391,3,High,High
1570,15,Male,11,A,97.05,99.34,97.03,30.67,1,8,1,91.76,30,14,7,4,62.48,High,High School,7350,2,Medium,Low
1571,11,Female,7,A,59.16,85.67,41.98,71.75,1,18,3,51.02,43,3,7,0,70.87,Medium,Graduate,3395,2,High,High
1572,17,Male,11,C,39.89,70.09,82.15,45.29,1,6,1,53.08,13,9,6,3,74.44,Medium,High School,5925,1,High,High
1573,15,Male,6,C,71.42,37.15,32.98,87.64,1,15,3,95.38,17,19,6,4,54.15,Medium,Illiterate,9117,0,Low,High
1574,15,Female,7,B,99.76,47.01,93.94,67.03,1,6,0,85.28,44,2,9,1,53.82,High,Graduate,6434,2,Medium,Low
1575,17,Male,6,B,92.95,48.06,54.23,54.64,0,11,1,82.14,44,2,1,2,67.46,Medium,Illiterate,9040,0,High,Low
1576,16,Female,6,C,49.5,58.21,73.49,97.07,1,2,2,75.89,37,18,9,2,81.53,Medium,Illiterate,9132,1,Medium,High
1577,16,Other,6,C,70.39,53.76,88.02,59.3,1,4,3,89.0,25,11,3,0,84.17,High,High School,9969,1,Medium,High
1578,11,Male,8,A,38.08,94.73,42.59,90.98,1,5,2,86.44,24,13,8,4,83.92,Low,Post-Graduate,7479,3,High,High
1579,15,Male,10,A,62.33,77.66,51.12,41.14,1,16,2,67.2,1,6,8,3,76.09,Medium,High School,8393,1,Medium,High
1580,12,Female,10,D,66.61,26.51,45.07,55.34,1,16,0,74.77,32,17,1,3,97.87,High,Illiterate,9356,2,Low,High
1581,13,Female,9,C,52.07,48.8,42.63,26.71,1,3,3,74.12,43,12,9,3,87.85,Medium,Graduate,2098,2,Low,High
1582,11,Other,6,A,63.89,30.64,60.82,53.82,1,9,2,71.69,21,10,1,3,74.35,High,High School,4773,2,Medium,High
1583,14,Female,8,B,94.4,42.35,63.74,91.56,1,7,3,84.09,36,1,1,4,73.29,Medium,High School,3898,1,Medium,High
1584,17,Male,7,A,65.01,96.71,26.15,86.36,1,13,2,90.56,42,2,4,4,77.01,High,Graduate,6617,1,Medium,High
1585,15,Female,7,C,88.17,76.42,73.86,98.06,1,10,3,97.76,39,11,7,3,67.09,Low,Graduate,7854,3,Low,High
1586,11,Male,9,A,52.22,20.63,53.6,79.98,1,5,0,70.65,20,11,2,2,94.94,Medium,High School,8600,0,Low,High
1587,10,Female,9,C,98.0,46.31,91.16,41.72,1,12,2,84.93,1,14,8,2,75.9,Low,Graduate,3865,3,Medium,High
1588,10,Male,6,A,36.54,55.1,90.84,32.87,1,14,0,78.15,30,7,0,2,82.32,Medium,Post-Graduate,5787,0,High,High
1589,16,Male,6,D,70.99,68.2,77.61,34.36,1,11,2,59.05,5,18,4,1,60.89,Low,High School,3023,1,Low,High
1590,17,Female,7,D,85.29,59.98,88.3,72.91,1,9,3,65.28,5,7,7,4,63.34,Low,High School,7015,3,Medium,High
1591,13,Female,7,B,86.98,25.58,93.8,50.58,1,11,2,92.46,28,9,1,2,96.57,High,High School,3910,0,High,High
1592,12,Male,7,B,43.88,61.24,66.19,53.12,1,3,3,90.39,22,7,5,4,52.66,High,High School,4903,0,High,High
1593,13,Male,7,C,58.12,30.42,97.75,88.85,1,7,1,92.58,46,19,2,3,67.05,Medium,Graduate,4780,0,Medium,Low
1594,13,Female,10,C,73.69,61.54,96.43,78.13,1,19,2,52.13,33,4,8,4,74.78,Low,High School,6448,0,Medium,High
1595,13,Female,6,C,52.11,39.69,28.79,36.74,1,2,1,99.5,36,9,6,3,66.68,Low,High School,2024,0,Medium,Low
1596,17,Male,6,A,76.08,31.54,61.82,33.69,1,6,1,77.86,6,0,8,0,68.37,High,High School,8146,1,High,Low
1597,13,Male,7,A,56.51,43.03,29.16,85.75,1,2,2,75.3,4,3,5,4,99.91,Medium,Graduate,7339,1,Medium,High
1598,14,Male,8,A,54.56,27.97,74.73,96.29,1,0,2,86.72,46,10,8,1,79.08,Medium,High School,9362,0,High,High
1599,17,Other,7,B,37.56,42.72,81.22,34.81,1,18,0,56.58,47,0,1,4,75.94,Low,Graduate,3561,2,High,High
1600,14,Female,11,C,32.75,89.35,90.77,96.14,1,13,1,61.43,29,13,9,4,71.15,Low,Illiterate,8614,0,Medium,High
1601,17,Female,9,A,88.47,44.57,72.0,54.38,1,2,3,97.1,2,11,1,2,88.86,High,Graduate,6702,1,Medium,High
1602,16,Female,11,B,64.27,57.62,56.32,92.45,1,1,2,60.34,14,10,3,0,86.13,High,Illiterate,4933,0,Medium,High
1603,11,Male,8,D,69.4,61.58,32.47,80.07,1,3,1,66.83,7,5,4,2,82.21,High,Post-Graduate,2246,1,High,High
1604,10,Female,9,C,56.06,34.26,30.01,92.41,1,4,1,62.31,30,9,9,3,58.74,Medium,High School,6483,2,High,High
1605,13,Female,8,D,39.57,55.34,58.85,71.61,1,5,3,74.17,22,18,8,0,55.94,High,Graduate,8751,1,Medium,High
1606,16,Male,9,B,61.47,88.24,86.6,32.56,1,8,2,90.2,15,19,1,0,74.56,High,High School,4065,2,Medium,High
1607,11,Male,7,C,46.03,26.44,80.06,24.83,1,9,2,91.88,14,0,7,0,89.96,Low,High School,6081,0,Medium,High
1608,10,Female,7,A,88.64,93.83,90.46,70.17,1,4,1,66.25,25,16,4,4,53.49,Medium,Graduate,2889,0,Medium,High
1609,15,Other,8,B,99.08,89.69,84.88,24.67,1,17,2,53.71,42,6,8,2,94.88,High,Graduate,7191,0,Medium,High
1610,12,Male,9,D,92.24,88.47,36.44,38.88,1,6,1,55.63,48,19,4,3,92.49,Medium,Graduate,2885,0,Medium,High
1611,14,Female,10,D,66.98,35.88,36.03,36.5,1,9,3,90.83,36,1,1,4,60.3,Medium,High School,5919,3,Medium,High
1612,15,Female,8,D,73.97,58.75,56.64,54.17,0,10,0,71.44,28,6,7,1,70.58,Low,Graduate,9442,1,High,High
1613,17,Male,8,B,96.37,69.29,35.29,67.79,1,16,0,91.06,47,9,0,1,53.09,Medium,Graduate,8388,0,High,Low
1614,10,Male,11,B,67.71,28.0,35.0,92.89,1,7,3,50.71,18,17,2,1,52.31,Low,Illiterate,3683,0,Medium,High
1615,15,Male,6,C,74.7,64.55,41.42,94.9,1,6,2,51.75,8,11,3,2,70.82,Low,Post-Graduate,2007,2,Medium,High
1616,12,Female,8,C,74.05,87.2,21.81,98.59,1,13,3,65.77,31,10,9,4,66.34,High,High School,5349,1,Medium,High
1617,16,Male,10,D,79.57,94.92,65.71,81.11,1,10,1,60.21,19,15,6,0,90.29,High,Graduate,4120,1,High,High
1618,10,Male,7,B,74.82,42.27,51.73,93.7,1,7,0,82.26,43,6,2,4,63.63,Low,Post-Graduate,6037,1,Low,Low
1619,15,Female,9,C,76.95,43.1,38.99,83.25,1,0,1,79.27,10,13,0,4,89.05,Low,Post-Graduate,3842,2,Medium,Low
1620,14,Female,6,B,80.81,41.66,30.74,92.85,1,5,2,94.72,33,2,3,0,65.26,Medium,Graduate,2365,1,Low,High
1621,14,Male,9,A,86.64,32.28,56.47,28.33,1,13,0,89.42,31,7,7,1,77.65,High,Illiterate,4186,1,Medium,Low
1622,11,Male,7,B,58.21,54.46,68.16,96.93,1,4,3,55.04,48,0,1,0,92.71,High,Illiterate,6973,3,Low,High
1623,15,Female,8,D,82.21,82.76,97.86,38.77,1,15,0,94.36,0,2,6,1,58.19,High,Post-Graduate,6670,2,Medium,Low
1624,13,Female,11,B,37.01,76.97,40.31,65.48,1,12,3,56.0,38,16,1,4,67.47,High,High School,4619,1,High,High
1625,15,Female,10,D,91.33,92.03,22.11,61.35,1,15,3,59.84,31,13,0,1,86.25,High,Graduate,8249,2,Medium,High
1626,16,Male,6,C,50.3,48.46,78.88,65.16,1,13,1,75.27,3,9,8,0,60.48,High,Graduate,9668,0,High,Low
1627,10,Female,10,C,58.24,65.78,38.81,76.16,1,1,0,55.58,3,9,9,3,53.49,Medium,High School,5598,1,High,High
1628,10,Female,10,C,86.25,81.32,58.74,63.17,1,17,3,61.34,46,0,2,1,98.95,High,High School,7347,2,High,High
1629,16,Female,10,A,74.59,91.85,84.66,75.1,1,1,1,72.39,22,11,5,2,67.31,Low,High School,2279,1,High,High
1630,15,Female,10,D,51.6,89.74,22.96,62.75,1,2,1,62.42,24,14,1,4,93.93,Low,Graduate,5785,0,Medium,High
1631,16,Male,7,A,45.78,57.24,31.32,20.96,1,8,2,97.33,35,14,8,0,61.03,Medium,Graduate,4945,2,Medium,High
1632,12,Male,10,A,97.04,92.55,27.85,70.19,1,17,2,58.1,34,9,1,0,76.5,Low,Graduate,5090,1,High,High
1633,17,Female,11,C,36.14,55.52,38.7,64.42,1,19,3,78.66,18,0,4,3,93.4,High,Post-Graduate,2449,3,Low,High
1634,16,Female,10,D,30.3,92.23,33.84,66.87,1,12,0,74.89,20,5,4,1,53.1,High,High School,6382,2,High,High
1635,14,Female,7,B,77.11,82.16,45.33,20.12,0,9,2,72.63,19,13,9,4,87.69,Medium,High School,7472,0,Medium,High
1636,16,Male,9,B,73.01,37.73,79.7,57.5,1,1,3,61.69,14,9,5,4,56.63,High,High School,5353,1,High,High
1637,10,Other,7,D,81.63,94.37,23.39,90.0,1,18,0,59.54,43,16,4,1,61.41,Medium,Graduate,8983,2,High,High
1638,14,Female,11,B,81.21,39.4,25.9,46.6,1,8,2,65.19,31,0,7,4,67.77,Low,High School,9892,0,Medium,High
1639,10,Male,11,C,90.43,92.67,65.15,55.59,0,7,2,79.63,32,17,8,2,64.79,Low,High School,7010,2,High,High
1640,11,Male,8,C,94.55,69.21,61.62,29.8,0,12,3,79.04,4,18,8,1,68.67,High,Graduate,4284,3,High,High
1641,13,Female,7,A,84.25,73.39,57.93,56.02,1,5,3,88.63,46,2,6,2,84.77,High,High School,9555,3,Medium,High
1642,10,Female,9,C,46.26,28.75,61.27,51.66,1,8,0,65.17,5,16,1,2,62.19,Medium,Graduate,8915,0,Medium,High
1643,14,Female,8,B,62.44,25.26,79.36,90.64,1,13,2,85.48,33,16,2,0,80.66,High,High School,5806,2,High,High
